data,_freq
2729011700|대구광역시 달서구 상화로5길 23|진천태왕아너스1단지,1
2729011700|대구광역시 달서구 월배로28안길 17-18|부국101동,1
2729011700|대구광역시 달서구 월배로 80|진천역대성스카이렉스,1
2729011700|대구광역시 달서구 월배로32안길 35|동백맨션,1
2729011700|대구광역시 달서구 월배로23길 16|진천탑클래스,1
2729011700|대구광역시 달서구 월배로22길 41|그린팰리스B동,1
2729011700|대구광역시 달서구 월배로28안길 20|대마엘리시움,1
2729011700|대구광역시 달서구 진천로 49|해동타운,1
2729011700|대구광역시 달서구 월배로22길 14|뷰티하이츠,1
2729011700|대구광역시 달서구 월배로22길 43|그린팰리스A동,1
2729011700|대구광역시 달서구 상화북로5길 39|현대(262-2),1
2729011700|대구광역시 달서구 진천로3길 99|하나로명사마을,1
2729011700|대구광역시 달서구 월배로 117-2|진천드림캐슬,1
2729011700|대구광역시 달서구 월배로 132|대금로얄,1
2729011700|대구광역시 달서구 월배로28안길 17-16|부국102동,1
2729011700|대구광역시 달서구 진천로10길 17|진천힐스,1
2729011700|대구광역시 달서구 월배로23길 60|로뎀아파트,1
2729011700|대구광역시 달서구 월배로28안길 54|정덕한우리타운,1
2729011700|대구광역시 달서구 월배로 71|트윈팰리스,1
2729011700|대구광역시 달서구 진천로16길 85|진천월성위너파크,1
2729011700|대구광역시 달서구 진천로18길 60|삼영로얄팔레스103,1
2729011700|대구광역시 달서구 진천로18길 66|삼영로얄팔레스102,1
2729011700|대구광역시 달서구 진천로18길 70|삼영로얄팔레스101,1
2729011700|대구광역시 달서구 월배로28길 12-9|대금풀하우스2차102동,1
2729011700|대구광역시 달서구 월배로23길 12|진천골드타운,1
2729011700|대구광역시 달서구  124-12|월배제니스,1
2729011700|대구광역시 달서구 월배로33길 53|월배역 라온프라이빗,1
2729011700|대구광역시 달서구 월배로28길 8|대금풀하우스1차,1
2729011700|대구광역시 달서구 월배로32안길 61|귀빈1차,1
2729011700|대구광역시 달서구 월배로28길 12-5|대금풀하우스2차101동,1
2729011700|대구광역시 달서구 월배로32안길 40|진천장미맨션,1
2729011700|대구광역시 달서구 월배로 30|달맞이맨션,1
2729011700|대구광역시 달서구 월배로22길 35|테마스카이빌,1
2729011700|대구광역시 달서구 월배로14길 59|골든파크빌라트,1
2729011700|대구광역시 달서구 상화로21길 55|제림하나로,1
2729011700|대구광역시 달서구 월배로14길 43|진천현대,1
2729011700|대구광역시 달서구 진천로7길 47|세광그린타운,1
2729011700|대구광역시 달서구 월배로32안길 66|월배귀빈타운2,1
2729011700|대구광역시 달서구 상화로21길 56|월송(가동),1
2729011700|대구광역시 달서구 진천로 25-8|상록,1
2729011700|대구광역시 달서구 상화로21길 64|월송(다동),1
2729011700|대구광역시 달서구 상화로21길 60|월송(나동),1
2729011800|대구광역시 달서구 월배로11길 9-16|진천역화성파크리젠시2단지,1
2729011800|대구광역시 달서구 월배로5길 76|대구월배2차 아이파크,1
2729011800|대구광역시 달서구 조암남로32길 13|월배쌍용예가,1
2729011800|대구광역시 달서구 비슬로 2731|화성맨션,1
2729011800|대구광역시 달서구 조암남로 182|현대아이파크,1
2729011800|대구광역시 달서구 달서대로 67|유천포스코더샵,1
2729011800|대구광역시 달서구 월배로11길 33|진천역AK그랑폴리스,1
2729011800|대구광역시 달서구 달서대로 41|대곡역화성파크드림,1
2729011800|대구광역시 달서구 월배로 51|진천역AK그랑폴리스주상복합,1
2729011800|대구광역시 달서구 월배로11길 9-15|진천역화성파크리젠시1단지,1
2729011900|대구광역시 달서구 조암남로 123|월배태영데시앙,1
2729011900|대구광역시 달서구 조암남로 132|월배힐스테이트,1
2729011900|대구광역시 달서구 조암남로 116|이안월배,1
2729011900|대구광역시 달서구 진천로 114-20|금오(e)빌라트(527-1),1
2729011900|대구광역시 달서구 진천로18길 59|성창리젠시,1
2729012000|대구광역시 달서구 상원로 143|월성래미안,1
2729012000|대구광역시 달서구 학산로7길 5|월성동서,1
2729012000|대구광역시 달서구 학산로7길 27|월성보성2,1
2729012000|대구광역시 달서구 조암남로16길 20|월성동코오롱하늘채2단지,1
2729012000|대구광역시 달서구 학산로2길 10|월성우방타운,1
2729012000|대구광역시 달서구 학산로 30|월성보성1,1
2729012000|대구광역시 달서구 조암남로 10|월성e-편한세상,1
2729012000|대구광역시 달서구 조암로10길 11|월성협성휴포레,1
2729012000|대구광역시 달서구 조암남로16길 19|월성동코오롱하늘채 1단지,1
2729012000|대구광역시 달서구 조암로6길 20|월성푸르지오,1
2729012000|대구광역시 달서구 월배로33길 117|태왕아너스베스트,1
2729012000|대구광역시 달서구 학산로2길 39|월성영남맨션,1
2729012000|대구광역시 달서구 조암남로10길 21|월성자이,1
2729012000|대구광역시 달서구 조암로6길 19|월성월드메르디앙,1
2729012000|대구광역시 달서구 조암남로 24|태왕아너스월성,1
2729012000|대구광역시 달서구 학산로2길 27|월성화성타운,1
2729012000|대구광역시 달서구 학산로 15|서한맨션,1
2729012000|대구광역시 달서구 학산로2길 24|월성청구타운,1
2729012000|대구광역시 달서구 월성로 132|월배e-편한세상,1
2729012000|대구광역시 달서구 월곡로94길 30|월성주공1(저층),1
2729012000|대구광역시 달서구 월곡로94길 30|월성주공1(고층),1
2729012000|대구광역시 달서구 구마로14남길 55|월성주공4단지,1
2729012000|대구광역시 달서구 월성로 77|월성주공2단지,1
2729012000|대구광역시 달서구 학산로7길 39|월성주공3단지,1
2729012200|대구광역시 달서구 학산남로 90|송현우방하이츠,1
2729012200|대구광역시 달서구 구마로40길 21|그린맨션,1
2729012200|대구광역시 달서구 월배로 367|힐트리움,1
2729012200|대구광역시 달서구 월배로 340|청구제네스,1
2729012200|대구광역시 달서구 송현로10길 9|송현리치타운,1
2729012200|대구광역시 달서구 송현로 72|코리아,1
2729012200|대구광역시 달서구 송현로 103-8|송현화정리치타운,1
2729012200|대구광역시 달서구 월배로69길 19|클래식타운,1
2729012200|대구광역시 달서구 월배로 403|명가(187-5),1
2729012200|대구광역시 달서구 월배로80길 40|블리스타운,1
2729012200|대구광역시 달서구 월배로 361|센터리움,1
2729012200|대구광역시 달서구 월배로73길 9|송현파크맨션,1
2729012200|대구광역시 달서구 월배로 420|동서송현해맞이,1
2729012200|대구광역시 달서구 월배로85길 34|송현광림타운,1
2729012200|대구광역시 달서구 송현로25길 74|성한,1
2729012200|대구광역시 달서구 학산로50길 18-6|송림1동,1
2729012200|대구광역시 달서구 월배로93길 53|창원,1
2729012200|대구광역시 달서구 구마로52안길 57|송현제림,1
2729012200|대구광역시 달서구 송현로 103|우방맨션,1
2729012200|대구광역시 달서구 송현로 161|송현,1
2729012200|대구광역시 달서구 송현로 113|본동주공,1
2729012300|대구광역시 달서구 비슬로540길 38|대구금강아파트,1
2729012300|대구광역시 달서구 갈밭남로 12|수목원제일풍경채,1
2729012300|대구광역시 달서구 비슬로 2724|대곡한라하우젠트,1
2729012300|대구광역시 달서구 비슬로540길 14|대구금강맨션2차,1
2729012300|대구광역시 달서구 상화로8길 23|삼성래미안1,1
2729012300|대구광역시 달서구 상화로8길 26|대곡청구,1
2729012300|대구광역시 달서구 한실로6길 123|수목원 서한이다음,1
2729012300|대구광역시 달서구 상화로 90|대곡청구제네스,1
2729012300|대구광역시 달서구 상화로 86|삼성래미안2,1
2729012300|대구광역시 달서구 화암로 372|장원트윈빌한솔동,1
2729012300|대구광역시 달서구 화암로 374|장원트윈빌두솔동,1
2729012300|대구광역시 달서구 비슬로550길 38|대곡이오스,1
2729012300|대구광역시 달서구 갈밭남로 17|대구대곡수목원호정포레스트,1
2729012300|대구광역시 달서구 상화로 24|월배동화타운,1
2729012300|대구광역시 달서구 비슬로 2734|대곡역화성파크드림위드,1
2729012300|대구광역시 달서구 비슬로538길 22|대곡우방타운,1
2729012300|대구광역시 달서구 갈밭남로 64|대구대곡수목원풍경그린,1
2729012300|대구광역시 달서구 갈밭로 33|대구대곡엘에이치천년나무1단지,1
2729012400|대구광역시 달서구 구마로14남길 40|한솔테크노빌,1
2729012400|대구광역시 달서구 구마로36길 33|그린맨션3차,1
2729012400|대구광역시 달서구 와룡로5길 23|대운팔레스,1
2729012400|대구광역시 달서구 구마로36길 20|그린맨션2차,1
2729012400|대구광역시 달서구 학산로25길 27|정오드림타운,1
2729012400|대구광역시 달서구 와룡로5길 38|목화미르하이츠B동,1
2729012400|대구광역시 달서구 와룡로5길 42|목화미르하이츠A동,1
2729012400|대구광역시 달서구 구마로14남길 7|창현아이빌,1
2729012400|대구광역시 달서구 구마로14길 40|창현아이빌(902-1),1
2729012400|대구광역시 달서구 와룡로9길 78|마드리드,1
2729012400|대구광역시 달서구 학산로19길 74|장목아트빌,1
2729012400|대구광역시 달서구 구마로14길 25-7|가온씨티플러스,1
2729012400|대구광역시 달서구 학산로19길 72|본동디오빌101동,1
2729012400|대구광역시 달서구 학산로19길 68|본동디오빌102동,1
2729012400|대구광역시 달서구 와룡로9길 74|앤타레스빌,1
2729012400|대구광역시 달서구 구마로14남길 15|트윈빌라트,1
2729012400|대구광역시 달서구 와룡로10길 43|명성로즈빌,1
2729012400|대구광역시 달서구 구마로14길 81|대동맨션,1
2729012400|대구광역시 달서구 구마로14북길 5|한성하우젠트,1
2729012400|대구광역시 달서구 와룡로 33-1|청림팔레스,1
2729012400|대구광역시 달서구 와룡로10길 11|송이(가),1
2729012400|대구광역시 달서구 와룡로10길 14|대영가동,1
2729012400|대구광역시 달서구 와룡로9길 96|화정리치빌,1
2729012400|대구광역시 달서구 와룡로10길 101|송이(나),1
2729012400|대구광역시 달서구 구마로12길 89|월성주공5,1
2729012400|대구광역시 달서구 와룡로 33|조은아트빌,1
2729012400|대구광역시 달서구 와룡로9길 41|행복시티,1
2729012500|대구광역시 달서구 호산로 126|삼성한국형,1
2771025021|대구광역시 달성군 화원로 36|화원창신맨션,1
2771025021|대구광역시 달성군 비슬로525길 37|화원평광2,1
2771025021|대구광역시 달성군 비슬로525길 48|화원에덴타운,1
2771025021|대구광역시 달성군 비슬로525길 21|동서동산,1
2771025021|대구광역시 달성군 비슬로 2545|화원 이진캐스빌,1
2771025021|대구광역시 달성군 화원로 26|화원천내우방맨션,1
2771025021|대구광역시 달성군 사문진로6길 17|화원한샘타운,1
2771025021|대구광역시 달성군 화원로 10|(화원)영남,1
2771025022|대구광역시 달성군 비슬로539길 35|대곡역래미안,1
2771025022|대구광역시 달성군 비슬로539길 38|신동아파밀리에,1
2771025022|대구광역시 달성군 비슬로539길 17|화원삼우청솔,1
2771025022|대구광역시 달성군 비슬로539길 5|화원청구청산맨션,1
2771025022|대구광역시 달성군 비슬로 2715|화원청구청룡맨션,1
2771025022|대구광역시 달성군 비슬로 2679|화원한우,1
2771025023|대구광역시 달성군 성화로4길 13|화원태왕타운,1
2771025023|대구광역시 달성군 사문진로 349|화원삼주타운,1
2771025023|대구광역시 달성군 성화로6길 5|화원대백맨션,1
2771025024|대구광역시 달성군 비슬로491길 13|화원한빛타운,1
2771025025|대구광역시 달성군 명곡로 11|명곡미래빌1,1
2771025025|대구광역시 달성군 비슬로506길 11|설화.명곡역프리미어힐,1
2771025025|대구광역시 달성군 화암로 120|명곡미래빌4,1
2771025025|대구광역시 달성군 명천로 243|미래빌5단지,1
2771025025|대구광역시 달성군 명곡로 30|명곡미래빌3,1
2771025025|대구광역시 달성군 명천로 231|미래빌2단지,1
2771025026|대구광역시 달성군 비슬로 2674|(화원)청구청탑맨션,1
2771025026|대구광역시 달성군 명천로 57|대구본리그린빌,1
2771025026|대구광역시 달성군 성암로 25|대구본리2단지,1
2771025322|대구광역시 달성군 금포로 75-20|우신미가뷰,1
2771025327|대구광역시 달성군 비슬로208길 28|경림웰빙하이츠,1
2771025327|대구광역시 달성군 남리3길 18|경림빌라트A동,1
2771025327|대구광역시 달성군 논공중앙로22길 12|평광행복타운,1
2771025327|대구광역시 달성군 남리길 48|논공주공,1
2771025327|대구광역시 달성군 논공중앙로22길 36|논공우방연합타운,1
2771025327|대구광역시 달성군 남리길 7|평광현대4,1
"2771025327|대구광역시 달성군 논공로9길 39|경일(1,2,3동)",1
"2771025327|대구광역시 달성군 논공로9길 39|경일(4,5,6,7,8)",1
2771025327|대구광역시 달성군 논공로7길 55|논공삼주,1
2771025328|대구광역시 달성군 논공로7길 73|논공청구타운,1
2771025328|대구광역시 달성군 논공로23길 14|달성성원,1
2771025328|대구광역시 달성군 용호로 6|평광현대3,1
2771025328|대구광역시 달성군 논공로21길 15|평광현대,1
2771025625|대구광역시 달성군 서재로24길 29|신성서진흥더블파크,1
2771025625|대구광역시 달성군 서재로30길 17|서재보성1,1
2771025625|대구광역시 달성군 서재로30길 7|서재보성2,1
2771025625|대구광역시 달성군 서재로27길 42|신성서화성파크드림,1
2771025625|대구광역시 달성군 서재로 120|서재화진금봉타운,1
2771025625|대구광역시 달성군 서재로30길 6-3|서재태진,1
2771025625|대구광역시 달성군 서재로7길 25|에코폴리스 동화 아이위시 3차,1
2771025625|대구광역시 달성군 서재로7길 23|에코폴리스 동화 아이위시 2차,1
2771025625|대구광역시 달성군 서재로12길 38|에코폴리스 동화아이위시,1
2771025625|대구광역시 달성군 서재로28길 39|서재우방타운,1
2771025625|대구광역시 달성군 서재로12길 41-16|건영캐스빌,1
2771025625|대구광역시 달성군 서재로14길 2|서재휴먼시아,1
2771025626|대구광역시 달성군 세천로 160|북죽곡엠코타운더솔레뉴,1
2771025626|대구광역시 달성군 세천남로 35|북죽곡 제일풍경채 프라임,1
2771025626|대구광역시 달성군 세천로 182-10|현대썬앤빌 대구,1
2771025626|대구광역시 달성군 세천로 187|다사세천한라비발디,1
2771025626|대구광역시 달성군 세천북로7길 14-5|해피리버,1
2771025626|대구광역시 달성군 세천북로 20|세천삼정그린코아더베스트아파트2단지,1
2771025626|대구광역시 달성군 세천북로 10|세천삼정그린코아더베스트아파트1단지,1
2771025627|대구광역시 달성군 죽곡1길 42|대실역이편한세상,1
2771025627|대구광역시 달성군 달구벌대로174길 50|협성휴포레·죽곡,1
2771025627|대구광역시 달성군 대실역남로 33|대실역리슈빌 3단지,1
2771025627|대구광역시 달성군 대실역남로 93|죽곡푸르지오2단지,1
2771025627|대구광역시 달성군 죽곡2길 6|강창태성그린시티,1
2771025627|대구광역시 달성군 대실역남로 50|죽곡 한신 휴 플러스,1
2771025627|대구광역시 달성군 대실역남로 11|죽곡청아람5단지,1
2771025627|대구광역시 달성군 달구벌대로 842-7|강창훼미리타운,1
2771025627|대구광역시 달성군 달구벌대로 812|강창하이츠,1
2771025627|대구광역시 달성군 대실역남로 35|죽곡청아람리슈빌4단지,1
2771025628|대구광역시 달성군 대실역북로 16|죽곡푸르지오1단지,1
2771025628|대구광역시 달성군 대실역북로 26|대실역청아람2단지,1
2771025628|대구광역시 달성군 달구벌대로 790|강창삼산1,1
2771025628|대구광역시 달성군 다사역로 60|다사e편한세상,1
2771025628|대구광역시 달성군 왕선로 49|강창동서,1
2771025628|대구광역시 달성군 매곡로4길 9|다사한일유앤아이,1
2771025628|대구광역시 달성군 대실역북로 55|대실역동화아이위시,1
2771025628|대구광역시 달성군 다사로 50|죽곡 삼정 그린코아 더 베스트,1
2771025628|대구광역시 달성군 왕선로 26|죽곡하우젠트아너스빌,1
2771025628|대구광역시 달성군 대실역북로 38|대실역청아람1단지,1
2771025628|대구광역시 달성군 달구벌대로 802-1|강창한서꼼빠니아,1
2771025628|대구광역시 달성군 달구벌대로 802|태왕드림하이츠,1
2771025628|대구광역시 달성군 달구벌대로 786|강창그린빌,1
2771025628|대구광역시 달성군 달구벌대로 770|강창우방타운,1
2771025628|대구광역시 달성군 매곡로14길 13|주공1단지,1
2771025628|대구광역시 달성군 대실역북로1길 6|죽곡휴먼시아1단지,1
2771025628|대구광역시 달성군 매곡로14길 11|주공2단지,1
2771025924|대구광역시 달성군 테크노대로5길 80|호반베르디움2차,1
2771025924|대구광역시 달성군 테크노대로5길 57|남해오네뜨2차,1
2771025924|대구광역시 달성군 테크노대로 165|제일풍경채센트럴,1
2771025924|대구광역시 달성군 테크노대로5길 58|호반베르디움,1
2771025924|대구광역시 달성군 테크노북로 165|대구테크노폴리스화성파크드림,1
2771025924|대구광역시 달성군 테크노북로9길 16|우미린 더포레스트,1
2771025924|대구광역시 달성군 테크노대로5길 79|진아리채,1
2771025924|대구광역시 달성군 테크노대로 195|반도유보라,1
2771025924|대구광역시 달성군 테크노북로9길 42|힐데스하임아파트,1
2771025924|대구광역시 달성군 테크노북로 164|하나리움퀸즈파크,1
2771025924|대구광역시 달성군 테크노상업로 111|대구테크노폴리스4단지,1
2771025925|대구광역시 달성군 테크노순환로 423|대구테크노폴리스중흥에스-클래스포디움,1
2771026222|대구광역시 달성군 비슬로 2001|옥포 이진캐스빌 8단지,1
2771026222|대구광역시 달성군 돌미로8길 19|옥포 대성베르힐 6단지,1
2771026222|대구광역시 달성군 금계길 12|대구옥포르상트레빌,1
2771026222|대구광역시 달성군 돌미로 70|옥포 대성베르힐4단지,1
2771026222|대구광역시 달성군 교항제림길 10|옥포제림뉴타운,1
2771026223|대구광역시 달성군 돌미로2길 15|대구옥포엘에이치천년나무3단지,1
2771026223|대구광역시 달성군 비슬로 1941|LH허브시티,1
2771026223|대구광역시 달성군 돌미로 51|대구옥포엘에이치천년나무2단지,1
2771026229|대구광역시 달성군 비슬로447길 11|달성삼환나우빌,1
2771026229|대구광역시 달성군 비슬로447길 56|미진 이지비아,1
2771026229|대구광역시 달성군 본리로 102|세광무지개마을,1
2771026521|대구광역시 달성군 현풍동로20길 48-2|군영,1
2771026522|대구광역시 달성군 테크노북로2길 9|대구 테크노폴리스 일동미라주 더파크,1
2771026522|대구광역시 달성군 현풍동로 47-1|제일탑스빌,1
2771026522|대구광역시 달성군 테크노상업로 49|제일풍경채더퍼스트,1
2771026522|대구광역시 달성군 테크노상업로 33|대구테크노폴리스서한이다음,1
2771026522|대구광역시 달성군 현풍로24길 6|제일맨션,1
2771026522|대구광역시 달성군 현풍중앙로14길 85|금성중리타운,1
2771026522|대구광역시 달성군 테크노북로4길 11|대구테크노폴리스남해오네뜨1차,1
2771026522|대구광역시 달성군 현풍동로 23|현풍학산,1
2771026522|대구광역시 달성군 테크노북로2길 10|대구테크노폴리스엘에이치천년나무1단지,1
2771026522|대구광역시 달성군 테크노북로2길 30|대구테크노폴리스엘에이치천년나무2단지,1
2771026522|대구광역시 달성군 테크노북로4길 27|대구테크노폴리스엘에이치천년나무3단지,1
2771026523|대구광역시 달성군 현풍동로27길 13|대호산업(사원),1
2771026525|대구광역시 달성군 비슬로136길 28|백조맨션,1
2771026526|대구광역시 달성군 비슬로120길 13|주공달성현풍,1
2771026530|대구광역시 달성군 국가산단대로70길 41|국가산단 서한이다음,1
2771031021|대구광역시 달성군 가창로 1008|가창중석타운,1
2771031021|대구광역시 달성군 가창로216길 55|국태모닝포유,1
2771031021|대구광역시 달성군 가창로216길 25|용계주공,1
2771038022|대구광역시 달성군 과학마을로3길 14|대구국가산단 반도유보라 아이비파크,1
2771038022|대구광역시 달성군 과학마을로2길 6|달성화성파크드림,1
2771038022|대구광역시 달성군 과학마을로 70|과학마을청아람,1
2811011100|인천광역시 중구 신포로31번길 22|건흥,1
2811011800|인천광역시 중구 축항대로86번길 47|라이프비취1차,1
2811011800|인천광역시 중구 축항대로86번길 47|라이프비취3차,1
2811011800|인천광역시 중구 축항대로 234|연안아파트,1
2811011800|인천광역시 중구 축항대로86번길 47|라이프비취2차,1
2811012300|인천광역시 중구 인중로144번길 29|비치팰리스,1
2811012300|인천광역시 중구 우현로20번길 62|롯데아파트,1
2811012300|인천광역시 중구 인중로144번길 39|동민빌라트702동,1
2811012500|인천광역시 중구 제물량로 132-3|답동로얄맨션,1
2811012500|인천광역시 중구 제물량로 121-1|아르누보,1
2811012600|인천광역시 중구 서해대로 439|경남아너스빌,1
2811012700|인천광역시 중구 인중로 96|누리타워,1
2811012700|인천광역시 중구 서해대로449번길 21|파인트리 아파트,1
2811012700|인천광역시 중구 서해대로464번길 1-24|삼정베스트빌아파트104동,1
2811012700|인천광역시 중구 서해대로464번길 1-22|삼정베스트빌아파트105동,1
2811012700|인천광역시 중구 서해대로464번길 1-10|삼정베스트빌,1
2811012800|인천광역시 중구 인항로 30|신흥아이파크,1
2811012800|인천광역시 중구 인중로63번길 28|한별프라이빌,1
2811012800|인천광역시 중구 인중로 47-1|살기좋은아파트,1
2811012800|인천광역시 중구 제물량로 33-2|동영,1
2811012800|인천광역시 중구 서해대로 220|항운,1
2811013200|인천광역시 중구 도원로26번길 33-8|뉴월드,1
2811013200|인천광역시 중구 도원로62번길 8|희망,1
2811013300|인천광역시 중구 개항로45번길 21-27|성신,1
2811013300|인천광역시 중구 신포로46번길 5|신포스카이타워,1
2811013600|인천광역시 중구 홍예문로 90|뉴코아,1
2811013700|인천광역시 중구 참외전로 88-3|성한,1
2811013800|인천광역시 중구 월미로 28|동일,1
2811013900|인천광역시 중구 제물량로 288|선광,1
2811014000|인천광역시 중구 차이나타운로 21|신일,1
2811014200|인천광역시 중구 참외전로 13|송월,1
2811014300|인천광역시 중구 제물량로 317|남경포브,1
2811014500|인천광역시 중구 하늘별빛로 86|하늘도시 한라비발디,1
2811014500|인천광역시 중구 하늘별빛로 111|스카이시티자이,1
2811014500|인천광역시 중구 하늘달빛로 65|인천영종 동보노빌리티,1
2811014500|인천광역시 중구 하늘달빛로 113|하늘도시우미린2단지,1
2811014500|인천광역시 중구 하늘별빛로 112|영종국제도시 화성파크드림,1
2811014500|인천광역시 중구 은하수로 380|영종하늘도시 KCC스위첸,1
2811014500|인천광역시 중구 하늘별빛로 66|영종힐스테이트,1
2811014500|인천광역시 중구 두미포로 112|e편한세상 영종국제도시 오션하임,1
2811014500|인천광역시 중구 은하수로 229|영종국제도시한신더휴스카이파크,1
2811014500|인천광역시 중구 은하수로 351|하늘도시우미린1단지,1
2811014500|인천광역시 중구 은하수로 377|인천 영종 한양수자인,1
2811014500|인천광역시 중구 하늘달빛로 95|영종신명스카이뷰주얼리,1
2811014500|인천광역시 중구 은하수로 465|영종7단지엘에이치,1
2811014600|인천광역시 중구 운남서로 7|영종자이,1
2811014600|인천광역시 중구 숲쟁이로 12|e편한세상 영종하늘도시,1
2811014600|인천광역시 중구 은하수로 412|영종센트럴 푸르지오자이,1
2811014700|인천광역시 중구 흰바위로 15|풍림아이원8단지,1
2811014700|인천광역시 중구 신도시북로43번길 11|풍림아이원1단지,1
2811014700|인천광역시 중구 영종대로327번길 12|영종어울림2차,1
2811014700|인천광역시 중구 흰바위로 14|영종2차금호베스트빌,1
2811014700|인천광역시 중구 운서4로 18|영종어울림1차,1
2811014700|인천광역시 중구 영종대로252번길 38|영종하늘도시유승한내들,1
2811014700|인천광역시 중구 신도시북로43번길 12|풍림아이원2단지2차,1
2811014700|인천광역시 중구 신도시북로43번길 86|풍림아이원3단지,1
2811014700|인천광역시 중구 신도시남로 15|금호베스트빌 1단지,1
2811014700|인천광역시 중구 신도시북로 44|풍림아이원6-1단지,1
2811014700|인천광역시 중구 신도시북로 68|풍림아이원6-2단지,1
2811014700|인천광역시 중구 영종대로27번길 40|풍림아이원2단지1차,1
2811014700|인천광역시 중구 신도시북로43번길 83|풍림아이원5단지,1
2811014700|인천광역시 중구 흰바위로 34|영종주공스카이빌10단지,1
2811014700|인천광역시 중구 신도시남로 92|주공스카이빌12단지,1
2811014700|인천광역시 중구 신도시북로 18|주공스카이빌7단지,1
2811014700|인천광역시 중구 영종대로278번길 50|영종1단지엘에이치,1
2811014700|인천광역시 중구 영종대로252번길 12|영종엘에이치2단지,1
2814010100|인천광역시 동구 화도진로 187|만석비치타운주공,1
2814010100|인천광역시 동구 화도진로 187|만석비치타운,1
2814010100|인천광역시 동구 화도진로 142|만석 웰카운티,1
2814010100|인천광역시 동구 제물량로341번길 38|만석1,1
2814010100|인천광역시 동구 인중로 379|만석3,1
2814010100|인천광역시 동구 만석로 84|만석2,1
2814010200|인천광역시 동구 화도진로 132|영풍,1
2814010200|인천광역시 동구 화도진로 113|화도진그린빌,1
2814010200|인천광역시 동구 화수로 44|미륭,1
2814010300|인천광역시 동구 송현로 50|송현주공솔빛마을(154),1
2814010300|인천광역시 동구 수문통로 33|삼두1차,1
2814010300|인천광역시 동구 인중로 635|송현2,1
2814010300|인천광역시 동구 송현로 39|주공2,1
2814010300|인천광역시 동구 화수로 8-10|솔빛마을주공2차,1
2814010300|인천광역시 동구 송현로 50|솔빛마을주공,1
2814010300|인천광역시 동구 인중로 621|송현1차,1
2814010300|인천광역시 동구 화수로 38|동부,1
2814010300|인천광역시 동구 인중로 653|송현주공,1
2814010300|인천광역시 동구 화수로 21|삼두2,1
2814010700|인천광역시 동구 새천년로38번길 11|동산휴먼시아2단지,1
2814010700|인천광역시 동구 동산로 77|송림그린파크,1
2814010700|인천광역시 동구 송림로 50|삼익,1
2814010700|인천광역시 동구 금곡로 35|예공바흐카운티,1
2814010700|인천광역시 동구 재능로 17|예성,1
2814010700|인천광역시 동구 새천년로10번길 19|진로,1
2814010700|인천광역시 동구 송향로 31|송림휴먼시아1단지,1
2814010700|인천광역시 동구 재능로 86|송림주공,1
2814010700|인천광역시 동구 송미로24번길 17-4|누리,1
2814010700|인천광역시 동구 송림로 80|송림센트럴타워,1
2814010700|인천광역시 동구 재능로 191|동산휴먼시아1단지,1
2817710100|인천광역시 미추홀구 독배로 443|동아씨티월드,1
2817710100|인천광역시 미추홀구 수봉로 7|제물포(53-31),1
2817710100|인천광역시 미추홀구 석정로10번길 59|상용라데팡스,1
2817710100|인천광역시 미추홀구 수봉안길69번길 6|프린스,1
2817710100|인천광역시 미추홀구 수봉로 5|제물포(53-24),1
2817710100|인천광역시 미추홀구 미추로6번길 17|우진4차,1
2817710100|인천광역시 미추홀구 장천로14번길 7|참좋은家,1
2817710100|인천광역시 미추홀구 경인로 33|행복,1
2817710100|인천광역시 미추홀구 석정로126번길 23|한화꿈에그린,1
2817710100|인천광역시 미추홀구 미추로35번길 9-11|옥동,1
2817710100|인천광역시 미추홀구 샛골로 1-39|우진5차,1
2817710100|인천광역시 미추홀구 장천로112번길 52|스카이시티101동,1
2817710100|인천광역시 미추홀구 수봉로 6-11|제물포(42-1),1
2817710100|인천광역시 미추홀구 장천로 7-8|우진 3차,1
2817710100|인천광역시 미추홀구 장천로112번길 44|스카이시티201동,1
2817710100|인천광역시 미추홀구 참외전로 302|파란마을,1
2817710100|인천광역시 미추홀구 독배로462번길 56|시티캐슬,1
2817710100|인천광역시 미추홀구 인주대로 75|포근네스트빌,1
2817710100|인천광역시 미추홀구 미추로19번길 37|(169-14),1
2817710100|인천광역시 미추홀구 인주대로23번길 39-1|숭의제이,1
2817710100|인천광역시 미추홀구 독배로462번길 30-7|골드프라임,1
2817710100|인천광역시 미추홀구 샛골로 4|미래아파트,1
2817710100|인천광역시 미추홀구 독배로473번길 12|더프라임,1
2817710100|인천광역시 미추홀구 장천로8번길 7|대명휴먼아파트,1
2817710100|인천광역시 미추홀구 독배로462번길 55|대호,1
2817710100|인천광역시 미추홀구 석정로50번길 21-9|경방해피타운,1
2817710100|인천광역시 미추홀구 미추로19번길 29-1|세명,1
2817710100|인천광역시 미추홀구 장천로14번길 14|금호브이아이피,1
2817710100|인천광역시 미추홀구 미추로 61|광해리드빌,1
2817710100|인천광역시 미추홀구 장천로8번길 11|뉴그린(장천2로7),1
2817710100|인천광역시 미추홀구 석정로126번길 29|숭의맨숀,1
2817710100|인천광역시 미추홀구 석정로150번길 30-12|미주아파트 가동,1
2817710100|인천광역시 미추홀구 장천로 26|스위트파크,1
2817710100|인천광역시 미추홀구 미추로27번길 19|새움,1
2817710100|인천광역시 미추홀구 경인로41번길 23|온누리,1
